2023-05-18 16:24:15,625 [35] (null) INFO  - BrandixAutomation.Labdip.API.Program - arrangeSubColumns function called with labdipChartModelList=System.Collections.Generic.List`1[BrandixAutomation.Labdip.API.Models.LabdipChartModel]
2023-05-18 16:24:15,628 [35] (null) INFO  - BrandixAutomation.Labdip.API.Program - processFileData function called with filename=40HM265 - CKNA.xlsx, type=line_matrix, file_variation=2
2023-05-18 16:24:15,719 [35] (null) INFO  - BrandixAutomation.Labdip.API.Program - splitTransformData function called with labdipChartModel=System.Collections.Generic.List`1[BrandixAutomation.Labdip.API.Models.LabdipChartModel], file_variation=2
2023-05-18 16:26:55,680 [19] (null) INFO  - BrandixAutomation.Labdip.API.Program - GetLabdipChartData function called with response_files=Microsoft.AspNetCore.Http.FormFileCollection, keys=System.Collections.Generic.Dictionary`2+KeyCollection[System.String,Microsoft.Extensions.Primitives.StringValues]
2023-05-18 16:26:55,719 [19] (null) INFO  - BrandixAutomation.Labdip.API.Program - ProcessLabdipChartDataExcel function called with tech_pack=Microsoft.AspNetCore.Http.FormFile, linematrix=Microsoft.AspNetCore.Http.FormFile, file_variation=2
2023-05-18 16:26:55,814 [19] (null) INFO  - BrandixAutomation.Labdip.API.Program - processFileData function called with filename=PVH Placements 40BM805.xlsx, type=bom, file_variation=2
2023-05-18 16:26:55,845 [19] (null) INFO  - BrandixAutomation.Labdip.API.Program - arrangeSubColumns function called with labdipChartModelList=System.Collections.Generic.List`1[BrandixAutomation.Labdip.API.Models.LabdipChartModel]
2023-05-18 16:26:55,846 [19] (null) INFO  - BrandixAutomation.Labdip.API.Program - processFileData function called with filename=PVH Placements 40BM805.xlsx, type=line_matrix, file_variation=2
2023-05-18 16:26:55,868 [19] (null) INFO  - BrandixAutomation.Labdip.API.Program - splitTransformData function called with labdipChartModel=System.Collections.Generic.List`1[BrandixAutomation.Labdip.API.Models.LabdipChartModel], file_variation=2
2023-05-18 16:27:27,062 [26] (null) INFO  - BrandixAutomation.Labdip.API.Program - GetLabdipChartData function called with response_files=Microsoft.AspNetCore.Http.FormFileCollection, keys=System.Collections.Generic.Dictionary`2+KeyCollection[System.String,Microsoft.Extensions.Primitives.StringValues]
2023-05-18 16:27:27,062 [26] (null) INFO  - BrandixAutomation.Labdip.API.Program - ProcessLabdipChartDataExcel function called with tech_pack=Microsoft.AspNetCore.Http.FormFile, linematrix=Microsoft.AspNetCore.Http.FormFile, file_variation=2
2023-05-18 16:27:27,085 [26] (null) INFO  - BrandixAutomation.Labdip.API.Program - processFileData function called with filename=40HM265 - CKNA.xlsx, type=bom, file_variation=2
2023-05-18 16:27:27,093 [26] (null) INFO  - BrandixAutomation.Labdip.API.Program - arrangeSubColumns function called with labdipChartModelList=System.Collections.Generic.List`1[BrandixAutomation.Labdip.API.Models.LabdipChartModel]
2023-05-18 16:27:27,096 [26] (null) INFO  - BrandixAutomation.Labdip.API.Program - processFileData function called with filename=40HM265 - CKNA.xlsx, type=line_matrix, file_variation=2
2023-05-18 16:27:27,207 [26] (null) INFO  - BrandixAutomation.Labdip.API.Program - splitTransformData function called with labdipChartModel=System.Collections.Generic.List`1[BrandixAutomation.Labdip.API.Models.LabdipChartModel], file_variation=2
2023-05-18 16:28:36,168 [33] (null) INFO  - BrandixAutomation.Labdip.API.Program - GetLabdipChartData function called with response_files=Microsoft.AspNetCore.Http.FormFileCollection, keys=System.Collections.Generic.Dictionary`2+KeyCollection[System.String,Microsoft.Extensions.Primitives.StringValues]
2023-05-18 16:28:36,168 [33] (null) INFO  - BrandixAutomation.Labdip.API.Program - ProcessLabdipChartDataExcel function called with tech_pack=Microsoft.AspNetCore.Http.FormFile, linematrix=Microsoft.AspNetCore.Http.FormFile, file_variation=2
2023-05-18 16:28:36,190 [33] (null) INFO  - BrandixAutomation.Labdip.API.Program - processFileData function called with filename=PVH Placements 40BM805.xlsx, type=bom, file_variation=2
2023-05-18 16:28:36,192 [33] (null) INFO  - BrandixAutomation.Labdip.API.Program - arrangeSubColumns function called with labdipChartModelList=System.Collections.Generic.List`1[BrandixAutomation.Labdip.API.Models.LabdipChartModel]
2023-05-18 16:28:36,193 [33] (null) INFO  - BrandixAutomation.Labdip.API.Program - processFileData function called with filename=PVH Placements 40BM805.xlsx, type=line_matrix, file_variation=2
2023-05-18 16:28:36,209 [33] (null) INFO  - BrandixAutomation.Labdip.API.Program - splitTransformData function called with labdipChartModel=System.Collections.Generic.List`1[BrandixAutomation.Labdip.API.Models.LabdipChartModel], file_variation=2
